Id,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q31,Q32,Q33,ppage,educ,race,gender,income_cat,voter_category
5341,1,1,1,1,3,1,2,2,1,4,2,2,3,4,1,1,2,2,2,3,3,1,3,1,2,1,4,3,3,1,3,1,4,3,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,5,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,-1,1,-1,-1,1,1,-1,1,1,,2,1,2,1,1,1,2,1,2,2,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,27,College,Hispanic,Male,$75-125k,sporadic
5342,1,1,1,3,1,1,1,1,2,2,4,2,4,2,2,2,3,3,3,4,3,3,1,1,4,1,2,3,1,1,2,1,3,1,1,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,,3,3,2,2,2,1,2,1,2,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,1.0,58,Some college,White,Female,$75-125k,sporadic
5343,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,1,1,1,1,1,1,2,4,1,4,4,4,3,4,4,3,4,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,,1,2,3,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,2.0,,46,Some college,Black,Male,$75-125k,rarely/never
5344,1,2,3,1,3,1,3,2,1,1,1,1,2,1,1,1,2,3,3,3,1,1,3,-1,3,1,4,4,3,2,4,4,4,4,2,3,4,3,4,1,1,2,2,1,2,1,2,1,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,3,,2,3,2,3,2,2,2,2,2,2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,2.0,55,High school or less,Black,Male,Less than $40k,rarely/never
5345,1,2,3,1,3,1,1,3,1,4,2,1,1,4,2,1,1,2,2,1,-1,3,1,1,3,1,-1,3,2,2,3,3,3,2,2,2,1,4,4,2,1,2,2,2,2,1,1,1,2,3,1,1,2,1,3,3,2,2,1,2,2,2,2,1,2,2,1,1,1,-1,-1,-1,-1,1,1,1,1,1,,2,1,2,1,1,1,1,2,2,2,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,28,Some college,White,Female,$40-75k,sporadic
5346,1,1,1,3,2,1,3,1,2,4,2,2,4,2,3,1,3,1,2,2,4,3,3,1,4,1,4,4,4,2,4,1,3,2,3,2,1,4,4,2,2,2,2,2,2,2,2,2,2,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,,3,1,3,1,2,1,2,1,2,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,39,College,White,Male,$125k or more,sporadic
5347,1,1,1,2,1,1,1,1,1,1,3,3,4,2,4,3,1,2,2,1,3,1,2,1,3,1,1,2,2,2,2,1,4,1,1,1,3,3,4,2,2,1,2,2,2,1,2,2,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,1,2,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,77,Some college,White,Female,$40-75k,sporadic
5348,1,1,2,1,1,2,1,1,2,1,2,4,4,1,1,2,3,1,1,1,3,4,1,1,3,1,1,2,2,3,2,3,4,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,5,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,2,2,3.0,1,3,1,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.0,,,38,High school or less,White,Male,$75-125k,rarely/never
5349,1,1,1,2,1,1,2,1,1,1,2,1,3,3,2,3,2,1,1,1,1,2,1,1,2,1,4,2,1,2,2,3,2,2,2,2,3,3,4,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,-1,-1,1,1,1,1,-1,-1,1,1,,-1,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,-1.0,66,Some college,White,Male,Less than $40k,sporadic
5350,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,4,1,1,1,3,4,3,1,3,1,4,2,2,2,2,2,3,1,1,1,3,2,4,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,41,Some college,Hispanic,Male,$40-75k,sporadic
5351,1,1,1,2,1,1,1,2,4,1,3,1,1,2,1,1,1,1,2,1,2,3,1,2,2,1,4,3,3,1,2,2,3,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,-1,-1,-1,2,3,2.0,2,1,1,3,2,2,2,2,2,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,2.0,32,High school or less,Black,Male,Less than $40k,rarely/never
5352,1,1,1,1,1,1,1,1,2,1,3,2,3,4,1,3,2,1,1,2,3,1,1,1,2,2,2,2,1,2,2,2,3,1,1,1,4,3,3,2,2,2,2,2,2,1,2,2,2,1,4,1,1,1,2,3,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,73,College,White,Female,$125k or more,sporadic
5353,1,1,2,1,2,1,2,1,2,2,2,1,1,2,3,1,1,2,3,3,3,3,1,1,3,1,4,2,3,2,3,2,2,3,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,,2,1,2,1,1,2,1,1,2,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,79,Some college,Black,Male,Less than $40k,rarely/never
5354,1,1,1,2,3,1,4,3,1,3,2,2,3,2,4,3,4,1,1,1,2,1,1,1,1,2,4,2,1,1,1,1,1,1,1,2,3,4,4,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,,2,1,3,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,71,Some college,White,Male,Less than $40k,sporadic
5355,1,1,2,2,3,1,3,2,1,1,3,2,4,3,3,2,3,1,3,3,4,3,2,1,2,1,4,2,2,2,4,2,3,1,2,1,3,4,4,2,2,2,2,2,2,2,2,2,2,5,1,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,,2,3,1,2,-1,1,2,1,2,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,2.0,,52,College,White,Male,$125k or more,sporadic
5356,1,1,2,1,2,1,1,2,2,4,1,1,1,4,2,2,1,1,2,2,1,1,1,1,2,1,3,2,2,1,2,1,2,2,2,1,2,4,4,2,1,1,2,2,-1,2,2,1,-1,5,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,40,High school or less,Black,Male,Less than $40k,sporadic
5357,1,1,1,1,4,1,2,3,1,4,1,1,1,4,3,4,1,1,1,1,2,1,1,1,2,1,4,2,2,1,3,3,2,2,1,1,2,3,4,2,2,2,2,2,2,2,2,2,2,5,1,3,1,1,2,3,2,2,2,2,2,2,2,1,2,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,,2,2,1,1,1,1,1,1,2,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,34,College,Black,Female,$125k or more,always
5358,1,1,1,1,1,1,1,1,2,1,2,4,4,3,1,2,3,1,1,2,2,2,2,1,2,2,2,3,2,3,3,3,4,1,1,1,3,3,4,2,2,2,2,2,2,1,2,2,2,2,5,2,2,2,3,3,2,2,2,2,-1,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,80,College,White,Male,$125k or more,sporadic
5359,1,1,1,1,2,2,1,1,1,4,2,3,4,2,1,2,2,3,2,2,3,2,2,1,3,1,2,2,2,2,3,2,4,1,2,2,1,3,3,2,2,2,2,1,2,2,2,2,2,1,5,2,1,1,4,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,-1,1,1,,1,2,2,3,2,2,2,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,2.0,,,29,Some college,White,Male,$125k or more,rarely/never
5360,1,1,1,1,2,1,3,2,2,4,1,1,1,3,3,2,1,1,1,2,3,2,2,1,3,1,4,3,2,2,3,2,2,3,2,1,2,4,4,2,2,2,2,1,2,1,2,1,2,5,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,56,College,White,Male,$125k or more,sporadic
5361,1,1,1,2,3,1,3,2,2,2,1,1,1,4,4,2,1,1,1,2,2,2,2,1,2,1,4,3,2,3,2,2,2,4,3,1,2,4,4,2,1,2,2,2,2,1,1,2,2,5,1,3,2,2,2,3,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,56,College,White,Female,$75-125k,sporadic
5362,1,1,1,1,3,1,2,1,1,4,1,1,3,4,1,1,2,3,3,3,4,2,4,2,4,2,3,3,2,1,2,1,4,1,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,1,-1,-1,1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,48,High school or less,White,Male,$125k or more,sporadic
5363,1,1,2,1,3,1,1,1,1,1,3,1,1,4,4,3,1,1,1,1,1,3,1,1,2,1,3,2,4,2,2,2,2,3,2,1,1,4,4,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,1,4,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,69,Some college,Black,Female,$40-75k,always
5364,1,4,4,3,2,1,1,2,2,1,4,4,4,3,1,2,4,4,4,2,2,2,2,1,4,1,3,3,3,1,2,2,4,1,1,3,3,4,3,1,1,1,2,1,2,1,2,1,2,1,-1,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,-1,-1,-1,1,1,-1,2,2,3.0,3,4,2,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,3,,,1.0,50,High school or less,White,Female,Less than $40k,rarely/never
5365,1,1,4,3,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,3,4,2,2,4,1,1,1,2,2,2,1,1,1,3,4,4,4,3,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,3,,3,1,3,2,1,1,1,1,2,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,2.0,63,Some college,Other/Mixed,Female,$75-125k,sporadic
5366,1,2,3,4,2,2,2,1,1,4,2,1,2,1,1,2,3,3,3,3,3,3,3,2,4,1,3,3,3,1,3,1,2,1,1,2,2,3,2,2,2,2,2,1,2,1,2,2,2,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,4.0,3,4,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,5,,,2.0,32,High school or less,White,Female,Less than $40k,rarely/never
5367,1,1,2,1,1,1,1,1,1,1,2,2,4,2,2,2,2,2,2,1,3,3,1,1,2,1,2,2,2,2,2,2,2,1,1,1,3,4,2,2,2,2,2,2,2,1,2,2,2,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,,2,1,2,1,2,1,2,1,2,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,69,Some college,White,Male,$40-75k,sporadic
5368,1,1,1,1,3,1,2,1,1,4,1,1,1,4,2,2,1,1,1,1,2,2,1,1,3,1,4,3,2,1,1,1,2,2,2,1,4,4,4,2,2,2,2,2,2,1,1,2,2,5,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,-1,1,1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,67,Some college,Black,Female,$40-75k,always
5369,1,1,1,1,3,1,2,1,1,4,1,1,1,4,2,2,1,3,2,2,2,4,2,1,4,1,4,3,2,2,2,2,2,-1,1,1,2,3,4,2,2,2,2,2,2,1,2,2,2,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,62,College,White,Female,$40-75k,sporadic
5370,1,1,1,2,4,1,1,2,1,4,2,2,2,3,3,2,1,1,1,1,1,1,1,1,4,2,3,3,2,1,3,2,2,2,2,1,3,4,4,2,2,2,2,2,2,1,1,2,2,5,2,1,2,1,2,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,,-1,3,1,1,1,1,1,1,1,1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,62,College,White,Male,$125k or more,sporadic
5371,1,4,3,3,3,2,4,3,2,3,4,4,4,2,2,1,3,3,2,4,4,4,4,2,4,1,4,4,3,3,3,3,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,1,2,3,3,4,3,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,1,-1,-1,-1,2,2,2.0,3,4,3,4,2,2,2,2,2,2,,,,,,,,,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,2.0,46,High school or less,Hispanic,Female,$40-75k,rarely/never
5372,1,1,1,2,1,1,1,1,1,1,4,3,4,1,2,2,3,3,2,2,3,1,1,1,3,1,2,3,3,3,3,2,3,1,3,1,3,2,2,2,2,1,2,2,2,2,2,2,2,1,5,3,3,2,4,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,3,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,67,High school or less,White,Female,$40-75k,always
5373,1,1,2,1,4,1,4,4,2,4,1,1,1,2,2,1,1,2,2,2,1,1,2,1,3,1,4,3,2,2,3,3,2,3,2,1,3,4,4,2,2,2,2,2,2,1,2,2,2,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,30,College,Black,Male,$75-125k,always
5374,1,1,1,2,2,1,2,1,1,1,4,1,1,3,1,3,1,2,2,1,1,3,2,1,2,1,3,2,2,1,2,2,1,2,1,1,3,4,3,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,,2,1,2,1,2,1,2,1,2,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,51,College,Black,Female,$40-75k,sporadic
5375,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,1,1,1,2,1,1,3,1,3,2,2,2,3,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,1,1,1,-1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,69,High school or less,Black,Male,Less than $40k,always
5376,1,1,2,1,2,3,1,2,1,2,2,2,4,2,2,3,3,2,2,1,2,2,1,1,1,2,2,2,2,3,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,3,2,2,2,1,1,2,2,2,2,2,2,1,1,1,-1,-1,1,1,1,1,-1,1,1,,1,1,2,2,2,1,2,2,2,2,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,,,22,College,White,Male,Less than $40k,rarely/never
5377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,2,1,1,4,4,2,2,2,4,1,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,1,5,1,1,4,4,4,2,1,2,2,2,2,2,2,2,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,,1,2,1,1,2,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,75,High school or less,White,Female,Less than $40k,rarely/never
5378,1,2,2,2,1,2,1,1,2,1,2,1,2,3,1,1,1,4,4,4,4,4,4,1,4,1,2,2,2,2,2,2,2,2,2,1,3,2,4,1,2,2,2,2,2,2,2,1,2,3,3,4,1,1,2,4,1,1,2,1,2,2,2,1,1,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,2,2,4.0,2,4,2,4,2,1,2,2,2,2,,,,,,,,,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2,,2.0,,57,High school or less,Other/Mixed,Female,Less than $40k,rarely/never
5379,1,1,1,1,2,1,3,2,1,4,2,1,1,4,3,3,1,3,2,1,1,2,3,1,2,1,3,2,2,1,1,2,2,2,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,5,1,3,1,1,1,2,1,2,2,2,2,1,1,2,2,1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,28,College,White,Male,$125k or more,always
5380,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,2,3,2,1,2,1,1,3,1,1,1,1,2,2,1,1,1,1,3,3,2,3,2,2,2,2,1,2,1,2,1,2,1,5,4,1,1,4,4,2,2,1,2,2,2,1,1,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,4,2,1,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,2.0,,,35,Some college,White,Male,$40-75k,rarely/never
5381,1,1,2,2,-1,1,1,1,1,1,2,2,3,4,2,3,2,4,4,4,4,4,4,2,4,2,2,2,-1,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,1,1,2,1,2,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,,3,2,4,2,1,1,1,1,2,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,2.0,30,High school or less,Hispanic,Female,Less than $40k,rarely/never
5382,1,1,2,2,3,2,2,2,1,4,1,1,1,4,2,2,1,2,3,3,2,2,3,1,3,1,2,3,2,2,2,3,2,3,2,1,3,4,4,2,2,1,2,2,2,2,2,1,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,43,Some college,Hispanic,Male,$75-125k,sporadic
5383,1,1,2,2,3,1,2,2,2,4,2,1,1,4,2,2,2,3,2,2,3,2,3,1,3,1,4,3,2,1,2,2,3,3,1,1,2,4,4,2,2,2,2,1,2,1,2,1,2,5,2,3,2,1,1,2,2,2,2,2,2,2,1,1,2,2,-1,1,1,1,1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,32,College,White,Female,$75-125k,sporadic
5384,1,1,2,2,2,1,1,1,1,1,4,2,3,3,3,2,2,2,1,2,2,3,2,2,3,2,2,2,2,2,2,1,2,1,2,1,2,4,3,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,-1,1,1,1,-1,1,1,,3,1,3,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,5,,,1.0,35,College,White,Female,$75-125k,rarely/never
5385,1,1,2,2,2,3,1,2,2,1,2,1,1,2,1,1,2,4,3,3,1,4,2,1,3,1,4,3,-1,3,4,4,4,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,2,5,1,2,3,3,4,3,2,2,2,2,2,2,2,1,2,2,-1,1,-1,1,-1,1,1,-1,1,-1,1,1,,2,2,3,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,52,High school or less,Black,Female,$40-75k,always
5386,1,1,4,1,1,1,2,1,1,1,2,1,1,2,3,2,2,1,2,2,1,2,1,1,4,1,3,3,2,1,2,2,1,4,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,50,Some college,Black,Female,Less than $40k,rarely/never
5387,1,1,3,3,2,2,1,1,2,1,2,3,3,1,1,2,4,3,2,3,4,4,2,1,4,1,2,3,2,4,3,3,4,2,3,1,4,3,3,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,1,-1,-1,-1,1,1,,1,3,2,1,2,1,2,1,2,2,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,5,,,1.0,39,Some college,Hispanic,Male,$125k or more,sporadic
5388,1,1,2,2,3,1,2,2,2,1,3,2,2,3,1,2,2,2,2,2,2,2,3,1,3,1,4,2,3,3,2,4,2,2,3,2,2,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,,2,2,2,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,52,High school or less,Black,Female,$40-75k,sporadic
